DB08895	D007592	DB15143
DB00526	D004067	DB11945
DB00331	D065626	DB15386
DB09073	D009369	DB11828
DB00563	D007945	DB00959
DB00619	D007160	DB00563
DB00254	D012141	DB00860
DB00989	D002493	DB00674
DB01248	D005834	DB01128
DB11714	D009371	DB00563
DB00635	D000077733	DB00316
DB09037	D009375	DB12001
DB01073	D000230	DB00041
DB00899	D001523	DB00728
DB00853	D018204	DB16186
DB00650	D009369	DB09078
DB01008	D012872	DB00531
DB00688	D020141	DB00091
DB01101	D005770	DB06366
DB01101	D003108	DB00650
DB09035	D005184	DB12332
DB06809	D009369	DB00099
DB00441	D000380	DB00515
DB00515	D009373	DB09143
DB00997	D007160	DB00091
DB06210	D007938	DB00987
DB12015	D009371	DB11730
DB00313	D008232	DB04572
DB01234	D008232	DB08877
DB00904	D011183	DB01236
DB16322	D011230	DB06168
DB01073	D018193	DB00041
DB00997	D054219	DB00515
DB01234	D003108	DB00544
DB00762	D006058	DB00305
DB00313	D009369	DB04572
DB08828	D009362	DB11986
DB00531	D004700	DB01101
DB11714	D008228	DB00860
DB09073	D001943	DB15275
DB00515	D013899	DB00650
DB01006	D001943	DB01259
DB06595	D011230	DB01167
DB00530	D009385	DB06366
DB01248	D012509	DB05578
DB01177	D007938	DB11581
DB08935	D015448	DB11581
DB01224	D001523	DB00734
DB06273	D008223	DB08935
DB00515	D008175	DB15088
DB00982	D018316	DB00530
DB00316	D010265	DB00480
DB09037	D002277	DB00762
DB05812	D009370	DB00635
DB11986	D009369	DB11363
DB09078	D009369	DB11714
DB00773	D016543	DB00997
DB09037	D007239	DB00441
DB00650	D007410	DB15286
DB00928	D015477	DB11978
DB06176	D012871	DB00515
DB06365	D009370	DB01262
DB08896	D012002	DB09035
DB00635	D007154	DB00073
DB01248	D000077192	DB00515
DB01234	D012008	DB08910
DB01229	D012142	DB00947
DB00099	D001943	DB00072
DB09073	D001943	DB00990
DB00773	D012142	DB09074
DB00958	D004700	DB09074
DB01075	D006402	DB00087
DB00091	D009190	DB01073
DB00997	D007160	DB11703
DB00853	D002493	DB01101
DB01006	D011085	DB00882
DB00465	D010263	DB00316
DB00959	D011471	DB00635
DB00650	D009369	DB00531
DB09110	D004066	DB01073
DB00860	D007154	DB00099
DB01042	D009370	DB08889
DB00531	D007160	DB11581
DB11581	D016393	DB00773
DB01073	D009190	DB00997
DB11526	D002493	DB00740
DB01177	D009369	DB00694
DB00552	D000755	DB00531
DB00531	D010412	DB01073
DB00642	D009371	DB15088
DB09297	D018178	DB09183
DB01101	D002277	DB11763
DB01008	D015464	DB00073
DB00099	D007945	DB00864
DB00762	D012140	DB00853
DB00773	D009422	DB00762
DB05220	D012871	DB06589
DB00009	D009336	DB06605
DB09037	D009369	DB09078
DB01098	D050171	DB00641
DB00959	D007938	DB01075
DB14928	D014565	DB14892
DB00997	D010265	DB00531
DB01248	D010335	DB09035
DB00877	D057177	DB00635
DB00005	D003922	DB00058
DB03128	D014570	DB00325
DB13126	D005921	DB00688
DB00531	D014412	DB00041
DB09054	D007154	DB06769
DB14989	D009369	DB08889
DB00526	D007516	DB00650
DB00186	D062787	DB00502
DB09570	D007938	DB00541
DB09570	D014652	DB01211
DB11945	D002283	DB05992
DB08899	D011469	DB12218
DB00928	D006689	DB09037
DB01221	D059350	DB00996
DB01590	D009422	DB09078
DB09296	D012327	DB00811
DB00316	D001796	DB00091
DB01229	D004066	DB01234
DB00482	D001943	DB00996
DB06605	D018497	DB01109
DB01076	D009371	DB00331
DB00002	D009375	DB11714
DB00773	D001984	DB00642
DB09035	D001984	DB05992
DB01254	D002277	DB00526
DB00688	D009369	DB06273
DB14989	D054219	DB00480
DB00877	D010190	DB01248
DB01085	D015875	DB00809
DB15151	D016403	DB11581
DB01033	D007945	DB08886
DB00531	D001943	DB00515
DB00899	D001523	DB01236
DB01248	D006967	DB11853
DB11760	D000077195	DB15140
DB00927	D009375	DB01229
DB00099	D045743	DB09110
DB00959	D007410	DB00098
DB00650	D009371	DB00531
DB00002	D010335	DB01101
DB00563	D051642	DB00773
DB00928	D006402	DB06210
DB00099	D016393	DB00688
DB00531	D007154	DB00635
DB01042	D009423	DB01030
DB08886	D054198	DB01234
DB01269	D005770	DB00762
DB00515	D064420	DB09110
DB00300	D010850	DB12687
DB00531	D009370	DB11703
DB11841	D014571	DB09035
DB00773	D008171	DB00642
DB01075	D009371	DB00316
DB15118	D009370	DB00544
DB00112	D005770	DB11945
DB01042	D009422	DB01030
DB12218	D014565	DB00947
DB14865	D016393	DB06769
DB09073	D001941	DB06366
DB00997	D020522	DB00531
DB01229	D001984	DB11896
DB00563	D012516	DB00515
DB00552	D000743	DB00531
DB00728	D014565	DB00986
DB08930	D015658	DB04835
DB00635	D013700	DB11767
DB08910	D016400	DB00635
DB08911	D009369	DB01229
DB00450	D010335	DB01075
DB08889	D007154	DB01041
DB00650	D009375	DB09035
DB00073	D057174	DB00635
DB14845	D001327	DB01076
DB00345	D006333	DB06196
DB00059	D007410	DB09150
DB00005	D044882	DB09033
DB00958	D012871	DB00441
DB00515	D002551	DB00970
DB01229	D007674	DB11595
DB01211	D008232	DB00480
DB00650	D001927	DB00531
DB12887	D012509	DB01045
DB00230	D050723	DB00316
DB00959	D009369	DB00099
DB00947	D008206	DB12108
DB01073	D008206	DB00631
DB12001	D009369	DB00860
DB06592	D013899	DB00441
DB01073	D009101	DB00773
DB00927	D018307	DB01229
DB09037	D010051	DB16425
DB00316	D007160	DB00471
DB06151	D018352	DB13281
DB00316	D007592	DB00465
DB08911	D009373	DB09037
DB11945	D014565	DB05992
DB00091	D009101	DB00773
DB12325	D007938	DB11581
DB01008	D018262	DB00877
DB00947	D005767	DB01229
DB01033	D008228	DB00531
DB00002	D002583	DB15140
DB00818	D009371	DB00296
DB09291	D009369	DB00334
DB00853	D009375	DB16186
DB00515	D005910	DB09143
DB00531	D009371	DB05916
DB00112	D009385	DB00762
DB00958	D008206	DB01181
DB00820	D002318	DB00203
DB12489	D004700	DB00958
DB11977	D009370	DB00002
DB00711	D007239	DB00602
DB00567	D009135	DB01140
DB00959	D007160	DB00741
DB00877	D009369	DB00997
DB00196	D018746	DB01263
DB00361	D001941	DB11828
DB08881	D009369	DB11363
DB00741	D009101	DB00959
DB11703	D008206	DB00635
DB00635	D009370	DB00073
DB00947	D005833	DB12483
DB00694	D008228	DB00741
DB00099	D002318	DB00814
DB00864	D017563	DB00631
DB00877	D054219	DB00091
DB00531	D007410	DB00947
DB09038	D003920	DB14801
DB00316	D012140	DB01050
DB01281	D001172	DB14785
DB00650	D015179	DB00112
DB01233	D009422	DB01234
DB08911	D018241	DB11730
DB01611	D007154	DB11817
DB00330	D007239	DB00845
DB00091	D008223	DB00099
DB09073	D018213	DB00853
DB00541	D018242	DB01042
DB00098	D019337	DB00099
DB12157	D001168	DB00586
DB08826	D010335	DB08935
DB11581	D008232	DB11850
DB00743	D002278	DB15690
DB01248	D000380	DB00019
DB01248	D010182	DB00305
DB00515	D012512	DB00642
DB00099	D004194	DB00635
DB00635	D020739	DB00959
DB00864	D007160	DB01073
DB00958	D010610	DB01234
DB11841	D003108	DB01611
DB09037	D018301	DB12282
DB01294	D015212	DB05679
DB11714	D001749	DB09074
DB00441	D005706	DB00544
DB09053	D008228	DB09570
DB00019	D001943	DB11793
DB01030	D012516	DB00853
DB09035	D008545	DB01611
DB05220	D009369	DB01229
DB00563	D018218	DB00997
DB00864	D001855	DB01073
DB01276	D044882	DB00284
DB14094	D017599	DB06186
DB01101	D008232	DB00544
DB00328	D009369	DB11901
DB01008	D018241	DB00997
DB06641	D001932	DB06287
DB11730	D002283	DB09063
DB11703	D016403	DB00635
DB06769	D016403	DB12240
DB00285	D009422	DB00402
DB00544	D009385	DB01101
DB01234	D010265	DB01254
DB00530	D010335	DB11986
DB11986	D009385	DB08881
DB08896	D015179	DB00002
DB00877	D000743	DB01042
DB00098	D009103	DB00959
DB00818	D003865	DB00813
DB00072	D009371	DB00445
DB00072	D001932	DB14993
DB00531	D016400	DB00635
DB00087	D000745	DB01008
DB01006	D010049	DB11730
DB02546	D001796	DB00188
DB00422	D010335	DB00745
DB01075	D008206	DB09312
DB00958	D001927	DB00997
DB09570	D009101	DB14844
DB00112	D009375	DB11714
DB01229	D009371	DB00072
DB14857	D008232	DB00860
DB00099	D009370	DB11832
DB00709	D020969	DB08930
DB00959	D003424	DB00098
DB00688	D000745	DB00091
DB08910	D011086	DB00635
DB00990	D001943	DB11836
DB11581	D007160	DB00635
DB09037	D012509	DB09078
DB00300	D014777	DB08930
DB00541	D058527	DB11952
DB00773	D018242	DB00541
DB12001	D011469	DB00635
DB00515	D000077195	DB09539
DB08881	D009370	DB00105
DB12056	D005834	DB00635
DB00997	D007160	DB00635
DB14871	D001943	DB00990
DB08910	D014652	DB11762
DB00099	D007154	DB01204
DB00099	D007938	DB00531
DB01073	D012512	DB01042
DB11058	D007642	DB00544
DB00688	D002318	DB00959
DB00422	D020274	DB00745
DB09063	D009371	DB08911
DB00820	D009371	DB09037
DB00635	D002277	DB06772
DB00480	D009370	DB00073
DB16186	D009369	DB00544
DB15140	D012140	DB00958
DB00724	D009370	DB00441
DB09331	D009370	DB01041
DB00099	D009369	DB00688
DB00773	D002318	DB00262
DB00322	D009369	DB00762
DB01006	D000291	DB12001
DB01206	D009373	DB00262
DB00959	D011289	DB00864
DB00112	D018204	DB11595
DB00112	D005770	DB16409
DB06273	D011471	DB11595
DB11714	D009422	DB01101
DB04572	D030342	DB09110
DB00997	D017599	DB01030
DB15102	D009382	DB09074
DB00112	D005770	DB01248
DB00650	D015179	DB01269
DB14928	D018326	DB08912
DB01050	D009057	DB00316
DB11945	D007414	DB15219
DB01045	D060085	DB00951
DB14892	D004067	DB08912
DB09037	D009370	DB16130
DB00531	D004266	DB00041
DB09035	D009369	DB11754
DB00762	D005706	DB00112
DB00531	D000380	DB00019
DB01234	D014565	DB00296
DB01229	D001943	DB11595
DB09128	D019967	DB00734
DB08899	D014565	DB00635
DB01033	D008232	DB08886
DB01590	D009370	DB00530
DB08911	D018326	DB08912
DB00958	D007154	DB11581
DB01262	D007951	DB01073
DB00987	D008223	DB00631
DB14892	D007674	DB06168
DB00531	D020274	DB00959
DB00087	D006086	DB00877
DB01101	D001660	DB05944
DB11703	D020522	DB06769
DB00530	D009371	DB00544
DB08889	D014652	DB11581
DB00741	D001796	DB00091
DB00650	D000230	DB00762
DB00642	D012142	DB00112
DB00518	D005368	DB00602
DB01217	D009375	DB01006
DB00619	D009369	DB11666
DB00531	D003711	DB09110
DB11942	D008232	DB00959
DB00864	D019337	DB00688
DB00563	D003240	DB06273
DB00773	D000230	DB00958
DB12119	D014565	DB08875
DB00541	D011832	DB00515
DB00091	D015470	DB00688
DB01064	D001835	DB00325
DB14568	D009385	DB05239
DB15044	D008223	DB00531
DB09570	D009369	DB01211
DB00877	D000745	DB06809
DB00650	D008228	DB00563
DB09037	D009371	DB11942
DB00773	D009373	DB01042
DB01236	D010335	DB00433
DB09312	D000013	DB01073
DB06699	D011471	DB11901
DB06605	D001660	DB06228
DB09110	D012871	DB00098
DB00530	D000230	DB08911
DB00563	D007410	DB00051
DB00650	D009371	DB01269
DB00112	D018204	DB01229
DB00526	D012002	DB01101
DB01217	D002277	DB12001
DB06626	D009371	DB11945
DB11714	D013899	DB11925
DB12827	D005910	DB09053
DB00531	D009371	DB15442
DB00099	D009370	DB01042
DB00997	D009423	DB00970
DB04951	D013899	DB00642
DB00308	D000014	DB00624
DB01101	D013274	DB00526
DB00688	D020141	DB00531
DB01128	D014565	DB01590
DB06317	D009370	DB00188
DB09035	D018307	DB00515
DB01234	D010149	DB00575
DB00005	D004700	DB00058
DB00518	D007239	DB00602
DB00927	D018307	DB01005
DB01008	D008659	DB00631
DB00635	D001855	DB01073
DB00959	D054429	DB00864
DB00262	D008232	DB00877
DB00993	D014570	DB00860
DB00635	D016393	DB00773
DB01236	D017202	DB00296
DB00098	D000743	DB01073
DB00526	D013899	DB00544
DB01073	D015448	DB00563
DB09037	D009371	DB01217
DB00997	D009369	DB09073
DB00864	D004066	DB09110
DB11942	D009370	DB00853
DB11841	D009369	DB01611
DB06273	D009375	DB11595
DB00958	D016543	DB00853
DB16225	D005770	DB00002
DB00316	D006402	DB00877
DB11703	D009370	DB01181
DB11834	D011565	DB00005
DB08935	D008228	DB06769
DB00526	D009369	DB00762
DB00188	D009369	DB11942
DB08882	D009371	DB11595
DB00497	D009293	DB00899
DB01137	D001649	DB01212
DB00281	D010146	DB00296
DB01033	D008228	DB00631
DB09063	D008545	DB08911
DB00099	D014652	DB00741
DB00877	D006086	DB00041
DB01098	D017202	DB12000
DB00762	D010190	DB00112
DB00951	D014397	DB01045
DB01175	D003863	DB01104
DB01229	D001943	DB01262
DB15310	D014652	DB08910
DB09038	D003704	DB00030
DB00822	D019966	DB08883
DB11637	D001423	DB00601
DB01042	D011289	DB00959
DB00188	D020141	DB11581
DB01181	D016393	DB00773
DB00958	D064726	DB00441
DB00916	D012327	DB00994
DB00773	D009422	DB00563
DB00762	D018335	DB00853
DB00683	D003424	DB00514
DB01234	D006474	DB12887
DB00254	D012140	DB01611
DB09330	D009371	DB11791
DB01181	D009370	DB11581
DB00958	D006058	DB11945
DB14958	D001943	DB11595
DB00099	D007938	DB11832
DB01234	D004066	DB00650
DB00305	D004935	DB01229
DB06603	D009101	DB09570
DB00099	D015470	DB11581
DB08889	D014652	DB06040
DB00571	D044343	DB01064
DB00987	D010265	DB00262
DB14707	D018307	DB00958
DB00631	D007945	DB01042
DB00531	D009380	DB12827
DB00099	D007154	DB00773
DB02546	D018289	DB00958
DB01042	D008659	DB00480
DB00515	D002277	DB00361
DB11718	D009370	DB09035
DB00635	D001526	DB06772
DB00471	D001172	DB00175
DB01189	D011183	DB01233
DB06186	D007410	DB11967
DB00531	D009393	DB01611
DB00841	D001157	DB06213
DB01101	D006258	DB01229
DB01008	D007938	DB00959
DB06605	D004378	DB06228
DB12484	D004067	DB09037
DB00877	D017253	DB11689
DB00297	D000230	DB01221
DB00650	D003108	DB11595
DB00758	D004700	DB09030
DB00531	D002283	DB00041
DB09099	D007003	DB09341
DB00398	D004066	DB00544
DB00811	D012327	DB13879
DB01234	D005334	DB01075
DB02546	D054219	DB01234
DB14958	D012871	DB00112
DB06589	D009369	DB00853
DB00531	D008232	DB01042
DB01229	D012142	DB11896
DB00997	D007160	DB00650
DB00635	D001927	DB00959
DB01042	D010265	DB00480
DB00262	D016403	DB00958
DB11526	D019636	DB00740
DB11703	D007154	DB11633
DB01229	D009370	DB01005
DB08934	D008107	DB00811
DB00316	D009369	DB01042
DB00531	D015463	DB01073
DB08911	D009369	DB01611
DB00441	D009375	DB01234
DB00997	D009371	DB07232
DB00541	D018213	DB01181
DB12045	D004769	DB00008
DB00711	D017190	DB11431
DB09110	D003424	DB01073
DB01234	D008228	DB00541
DB01221	D020274	DB00683
DB04572	D007945	DB00864
DB11771	D000077195	DB11714
DB09037	D009101	DB00041
DB00958	D010335	DB09037
DB00773	D006689	DB06603
DB01590	D014570	DB06186
DB00305	D004066	DB01234
DB00531	D007945	DB01030
DB01211	D007154	DB11942
DB00073	D000069293	DB00773
DB01073	D018213	DB01008
DB01269	D007414	DB00002
DB00928	D009370	DB14568
DB01248	D006258	DB00526
DB09413	D007003	DB00030
DB06605	D013274	DB06228
DB15471	D000230	DB00650
DB08885	D004487	DB01270
DB00281	D009461	DB00296
DB00531	D000075363	DB09570
DB00531	D009422	DB12827
DB11703	D007160	DB15035
DB00073	D016750	DB00959
DB00390	D004700	DB00544
DB01234	D014839	DB01236
DB02546	D012008	DB00853
DB00668	D001342	DB00295
DB00531	D009371	DB08871
DB00476	D004194	DB00215
DB14707	D001943	DB01101
DB00683	D001943	DB00482
DB00091	D030342	DB01075
DB09035	D009371	DB00544
DB08911	D009369	DB06699
DB12157	D001168	DB00788
DB06176	D007239	DB14867
DB05812	D009362	DB08899
DB14989	D008223	DB16222
DB01229	D014571	DB12119
DB00390	D001168	DB00175
DB00877	D000740	DB00098
DB01206	D009371	DB06186
DB08916	D004067	DB01229
DB00305	D004067	DB01101
DB00859	D008107	DB06824
DB04572	D000745	DB00454
DB11793	D001984	DB09037
DB00112	D000267	DB00958
DB08910	D009371	DB00635
DB09063	D009369	DB09035
DB00877	D002051	DB00997
DB00642	D002283	DB16216
DB00541	D005910	DB00642
DB07232	D001984	DB00773
DB11942	D008206	DB00526
DB01073	D015448	DB00631
DB09539	D002295	DB00531
DB11952	D058527	DB00635
DB01259	D001941	DB00997
DB12887	D018299	DB01045
DB12001	D001943	DB11652
DB11986	D009369	DB08881
DB00728	D019954	DB00296
DB01041	D009369	DB00531
DB05578	D005767	DB00544
DB00530	D002282	DB00515
DB09037	D002283	DB11717
DB11942	D015179	DB01248
DB00531	D010997	DB01073
DB01611	D003333	DB01601
DB00338	D015212	DB00514
DB11945	D018307	DB00002
DB12119	D003108	DB08875
DB00541	D008232	DB06273
DB00252	D058186	DB01174
DB11714	D016543	DB01101
DB00996	D000070599	DB00482
DB06809	D009370	DB01042
DB11730	D012002	DB08911
DB00650	D004067	DB00305
DB02546	D009059	DB00958
DB11581	D007154	DB14989
DB00928	D009370	DB06595
DB14892	D015477	DB01262
DB00728	D001745	DB00986
DB00864	D008206	DB00631
DB00959	D000745	DB01075
DB01101	D012002	DB00544
DB00958	D001943	DB11760
DB06186	D016543	DB08875
DB11767	D030341	DB00060
DB11771	D002277	DB00958
DB14912	D009371	DB01225
DB00544	D009375	DB11717
DB01229	D013899	DB06168
DB09037	D002577	DB00515
DB01254	D007154	DB00563
DB00986	D014652	DB01400
DB09037	D001749	DB11841
DB15118	D002277	DB00544
DB00694	D008223	DB08886
DB11595	D012142	DB00773
DB00958	D012871	DB09037
DB00898	D003141	DB00994
DB11595	D004701	DB08875
DB09074	D001943	DB06365
DB00619	D046152	DB01590
DB00728	D014570	DB06206
DB09035	D018297	DB06186
DB00741	D054198	DB01075
DB00671	D001424	DB00537
DB00773	D019572	DB01042
DB09033	D003424	DB00051
DB00563	D018218	DB00515
DB00811	D003141	DB09183
DB09078	D007154	DB09037
DB14726	D014652	DB09075
DB00112	D001749	DB00958
DB09073	D009370	DB11718
DB00313	D002493	DB00320
DB11925	D009369	DB09074
DB00339	D002494	DB01045
DB09570	D009370	DB06769
DB00642	D003108	DB00112
DB01109	D007676	DB13995
DB00480	D008206	DB11850
DB01262	D018301	DB12484
DB00291	D007160	DB09053
DB12101	D008223	DB00441
DB00530	D002277	DB08875
DB06719	D000230	DB06699
DB00099	D007160	DB00997
DB00480	D007154	DB01075
DB11967	D010182	DB09073
DB00112	D001932	DB09035
DB00541	D009370	DB09499
DB01073	D009196	DB00959
DB01073	D001855	DB00928
DB08935	D008224	DB11581
DB01611	D008171	DB11817
DB01101	D005770	DB07232
DB00947	D012871	DB00331
DB08816	D007238	DB09030
DB00451	D013964	DB00279
DB01234	D009370	DB09110
DB01041	D007160	DB00635
DB00515	D009370	DB11595
DB00007	D009375	DB01128
DB09570	D014652	DB08910
DB00864	D007154	DB09312
DB00758	D003324	DB00945
DB00877	D015464	DB00091
DB00465	D009461	DB01075
DB00339	D014397	DB01045
DB00947	D001943	DB00990
DB00361	D012140	DB00642
DB00112	D009370	DB12489
DB06186	D001984	DB09035
DB06186	D008654	DB01073
DB00177	D051436	DB01029
DB00987	D018241	DB06769
DB01042	D010198	DB01073
DB01234	D001941	DB00997
DB00877	D014412	DB00688
DB09037	D000230	DB15393
DB08910	D007154	DB00531
DB06317	D007154	DB09331
DB14568	D009385	DB11595
DB01177	D009370	DB11581
DB00694	D007945	DB01234
DB00480	D002318	DB16370
DB00531	D009369	DB09052
DB11832	D000230	DB01229
DB00188	D007154	DB06809
DB01073	D007160	DB00877
DB01008	D009370	DB00073
DB00361	D002283	DB01248
DB01234	D006474	DB01042
DB11945	D002283	DB09073
DB01280	D008223	DB14939
DB00531	D009369	DB00072
DB00281	D018781	DB00540
DB00518	D004604	DB00602
DB00112	D014571	DB11841
DB00073	D009190	DB00997
DB09296	D006521	DB00811
DB06772	D009373	DB00958
DB01098	D050171	DB00973
DB06699	D009371	DB06825
DB01248	D014565	DB06825
DB00958	C562839	DB00642
DB00331	D004700	DB06655
DB00635	D054198	DB00541
DB00864	D030342	DB09312
DB01229	D009371	DB08877
DB12325	D054198	DB11581
DB00635	D001523	DB00959
DB00072	D012871	DB00544
DB12015	D013272	DB01229
DB11717	D012142	DB00515
DB09037	D006258	DB06809
DB01008	D008232	DB00959
DB09035	D009370	DB11754
DB01306	D044882	DB09564
DB00026	D018352	DB09036
DB01175	D003866	DB01104
DB01229	D008175	DB09035
DB00958	D008171	DB01229
DB01248	D001943	DB00072
DB00041	D014565	DB09037
DB00982	D009375	DB00020
DB00688	D057165	DB00864
DB00112	D009369	DB16296
DB05889	D054198	DB00741
DB09539	D009369	DB00526
DB00813	D009461	DB00818
DB12130	D008175	DB08865
DB11560	D008659	DB04854
DB09073	D009369	DB06616
DB05578	D009371	DB01101
DB01234	D014570	DB01042
DB09073	D009371	DB00515
DB01073	D054437	DB00087
DB09035	D000236	DB01073
DB11595	D001943	DB15275
DB00480	D014570	DB00441
DB06176	D007154	DB11581
DB00619	D006402	DB01254
DB00987	D007951	DB15110
DB00503	D008107	DB06448
DB12001	D001941	DB00836
DB06769	D008223	DB00635
DB09035	D009371	DB01248
DB00091	D006402	DB00688
DB01234	D009370	DB00631
DB09570	D008232	DB00997
DB00073	D008232	DB00997
DB00853	D018278	DB01101
DB09331	D001796	DB00997
DB11942	D016403	DB00480
DB00728	D001161	DB00633
DB00515	D005767	DB00997
DB06260	D011014	DB14761
DB01224	D013313	DB00715
DB00762	D010265	DB00650
DB00441	D008232	DB06813
DB00635	D001855	DB00480
DB00928	D010190	DB09037
DB00598	D050177	DB00335
DB01098	D044882	DB12000
DB11767	D011024	DB06273
DB14865	D004700	DB15017
DB12159	D017443	DB14947
DB01229	D005767	DB00762
DB09331	D006474	DB09053
DB01073	D054198	DB09110
DB01211	D007239	DB00736
DB00297	D001446	DB00316
DB01234	D010265	DB00515
DB16409	D004066	DB00544
DB15286	D009369	DB01229
DB12141	D015470	DB00099
DB14892	D006402	DB01262
DB00059	D007680	DB09150
DB00601	D001832	DB01413
DB00188	D006474	DB00773
DB08910	D006402	DB01234
DB00987	D009369	DB11832
DB00099	D016403	DB00262
DB09035	D005770	DB00650
DB00958	D058922	DB00531
DB00650	D005767	DB01269
DB11759	D004194	DB00928
DB00635	D006402	DB00541
DB11697	D054438	DB01262
DB00563	D000755	DB00087
DB12638	D009369	DB01229
DB00526	D003108	DB00650
DB09037	D008545	DB08912
DB00635	D000080874	DB00877
DB00650	D007160	DB00073
DB00073	D056647	DB00635
DB09035	D013577	DB06186
DB01248	D004935	DB01234
DB00773	D006474	DB00480
DB00997	D020141	DB01234
DB01234	D008171	DB00515
DB01229	D008175	DB05220
DB01069	D009371	DB00927
DB00773	D002283	DB00958
DB02546	D009375	DB00958
DB06176	D017728	DB11581
DB15442	D012140	DB00773
DB01101	D004066	DB05944
DB00544	D000077277	DB01229
DB12332	D018269	DB09035
DB01024	D012872	DB00563
DB00531	D011289	DB00959
DB01211	D005759	DB01060
DB00788	D010146	DB00193
DB01073	D006474	DB00563
DB00390	D004066	DB15386
DB01175	D001526	DB09128
DB09078	D018204	DB01181
DB00642	D001660	DB00530
DB08875	D007674	DB09037
DB00316	D000745	DB01281
DB00026	D000080424	DB06273
DB13200	D009369	DB01030
DB01611	D009371	DB11595
DB00041	D016543	DB00531
DB00877	D002292	DB00552
DB00465	D020773	DB01234
DB00091	D006086	DB00454
DB00515	D009369	DB00650
DB00495	D007154	DB06273
DB05578	D018301	DB09035
DB09287	D003424	DB00512
DB00262	D008228	DB01042
DB00541	D007938	DB00959
DB00860	D009393	DB00531
DB00332	D012130	DB01001
DB01229	D008171	DB11595
DB00762	D008171	DB00437
DB00023	D008228	DB00997
DB01073	D015465	DB00688
DB01181	D007160	DB06603
DB00112	D012878	DB11595
DB00254	D013964	DB09037
DB15100	D015470	DB11581
DB11945	D008171	DB00531
DB01229	D012871	DB01590
DB11945	D006258	DB00526
DB01042	D054219	DB09570
DB14865	D003863	DB01175
DB00112	D007414	DB08937
DB12085	D002318	DB14892
DB08911	D014565	DB08899
DB02546	D014571	DB09037
DB01238	D001523	DB01175
DB00958	D009369	DB11967
DB00332	D009748	DB01001
DB06605	D000230	DB06228
DB00788	D001424	DB00316
DB00073	D003240	DB08879
DB11581	D015477	DB08911
DB01234	D007160	DB09110
DB00060	D014777	DB06273
DB16222	D008232	DB00441
DB00947	D018307	DB09539
DB05154	D014397	DB00339
DB00688	D016472	DB00959
DB00703	D009798	DB00654
DB00601	D011014	DB00218
DB00762	D007410	DB00112
DB04974	D008206	DB06769
DB00877	D004066	DB01101
DB00544	D005184	DB00762
DB00877	D007938	DB00091
DB00987	D009370	DB12018
DB01267	D019967	DB00734
DB00531	D014652	DB00262
DB00281	D011183	DB09009
DB05812	D011469	DB00958
DB01229	D010039	DB11714
DB01263	D015470	DB01262
DB00541	D014178	DB00563
DB01234	D001796	DB11581
DB09035	D009190	DB14568
DB01115	D011225	DB00335
DB11363	D008175	DB09330
DB00818	D003693	DB00899
DB14989	D008228	DB08889
DB00773	D008175	DB14831
DB00316	D030342	DB00454
DB00305	D002277	DB09499
DB00043	D006969	DB00668
DB00441	D009375	DB09037
DB00864	D007154	DB00688
DB00091	D004194	DB01073
DB09035	D008107	DB15247
DB00305	D009369	DB00019
DB00531	D016393	DB00860
DB01234	D009370	DB00544
DB01248	D012871	DB15442
DB00531	D016543	DB00877
DB00087	D006099	DB00531
DB01050	D019954	DB00497
DB01101	D009371	DB00947
DB09297	D003141	DB00503
DB11714	D012140	DB11771
DB01229	D006058	DB11648
DB01101	D001941	DB09539
DB06788	D002277	DB06825
DB09296	D010850	DB00811
DB01234	D000686	DB06769
DB00480	D014522	DB00441
DB01229	D001984	DB09035
DB00762	D001932	DB09073
DB00650	D002294	DB01101
DB01590	D009371	DB00990
DB01101	D010335	DB00526
DB00041	D001796	DB01073
DB12147	D012871	DB09073
DB14989	D008223	DB08889
DB00864	D014456	DB09033
DB02546	D009370	DB00853
DB00650	D010049	DB00762
DB00441	D013899	DB12836
DB01220	D004066	DB00531
DB09078	D009422	DB11945
DB01181	D012516	DB00773
DB00091	D015465	DB01073
DB00007	D000230	DB06788
DB00544	D010182	DB09539
DB01073	D002292	DB00041
DB00073	D004266	DB00541
DB00773	D012509	DB00531
DB11794	D005767	DB00762
DB12827	D009370	DB09037
DB11714	D007160	DB06813
DB00014	D009371	DB06186
DB01098	D002318	DB01076
DB00007	D002277	DB06788
DB06186	D002277	DB09035
DB00544	D010608	DB00515
DB06592	D018204	DB00441
DB09037	D009371	DB11581
DB01229	D010182	DB12015
DB00254	D007239	DB09322
DB01234	D006402	DB09053
DB00820	D004067	DB09035
DB00635	D011471	DB00328
DB00758	D003920	DB00945
DB14762	D012871	DB11834
DB00531	D004194	DB00877
DB00635	D009371	DB11127
DB00877	D009461	DB00635
DB15102	D009369	DB01229
DB06317	D009101	DB00188
DB00958	D009371	DB09110
DB12617	D001327	DB00795
DB11581	D008223	DB09053
DB12008	D018242	DB00531
DB00188	D006402	DB00577
DB15036	D009369	DB09037
DB01101	D009373	DB07232
DB00959	D009069	DB00073
DB09053	D004194	DB08935
DB00297	D009461	DB01234
DB00741	D007160	DB00635
DB00539	D009369	DB00675
DB00688	D008232	DB00877
DB00727	D003324	DB00281
DB01008	D018302	DB00541
DB05239	D007410	DB09035
DB11595	D009382	DB05239
DB00544	D002277	DB09037
DB16371	D008228	DB00997
DB00563	D008206	DB01181
DB05578	D003108	DB12119
DB00688	D004194	DB00531
