Classifier	p
GB	0.11361024389211938
GB	0.0552618359829216
GB	0.12913001694218051
GB	0.4075145787656716
GB	0.07755804219747958
GB	0.1345407399560333
GB	0.08101646001287655
GB	0.05999069322781268
GB	0.05959747415575392
GB	0.058568097196395344
GB	0.06132278654811106
GB	0.18862000674231202
GB	0.11269278632312438
GB	0.08685422696104683
GB	0.4455211773808553
GB	0.7250478259180588
GB	0.05533887606493206
GB	0.05541768294325614
GB	0.6666988002524871
GB	0.28771636608593565
GB	0.4276579023812183
GB	0.09221261980407751
GB	0.8234442549631982
GB	0.358640530242228
GB	0.22707959010007145
GB	0.05541768294325614
GB	0.13184163686634173
GB	0.10193847403777595
GB	0.16307060064134046
GB	0.07950208614635088
GB	0.09836683249178427
GB	0.1031425138072791
GB	0.15868398481969706
GB	0.12358717069889898
GB	0.3092893474109342
GB	0.13618342144928072
GB	0.23866036721760348
GB	0.06939021317908979
GB	0.16590716808371
GB	0.07187598804739907
GB	0.06501810690521502
GB	0.0976505170533749
GB	0.05531607664241198
GB	0.06161458493250825
GB	0.32094190521143406
GB	0.1620712704451367
GB	0.0552960857658611
GB	0.30827951754061395
GB	0.15812448049023445
GB	0.25664671336415895
GB	0.17758135778261977
GB	0.1499982497731332
GB	0.0800872525867024
GB	0.07426433279281895
GB	0.22952220488523714
GB	0.13525466757310964
GB	0.07484422072429647
GB	0.4660261986945625
GB	0.1437451422328211
GB	0.10120346476482517
GB	0.24902606418004453
GB	0.7028897520151843
GB	0.18969174990287987
GB	0.05531388043249526
GB	0.2487432865561896
GB	0.1624790584883121
GB	0.05528583633896344
GB	0.5295541744776299
GB	0.05531388043249526
GB	0.055539723122579
GB	0.0567958598124692
GB	0.5176784041667188
GB	0.33529825530415386
GB	0.3067675484670353
GB	0.08593672399553239
GB	0.18674860525188153
GB	0.09226242758295992
GB	0.4978531387160043
GB	0.11141524818856957
GB	0.14190611110990553
GB	0.05487462931629878
GB	0.07428987882884656
GB	0.1505927658370699
GB	0.05538275775315902
GB	0.667020616361979
GB	0.6020542286272368
GB	0.3321086679246885
GB	0.22671212737055496
GB	0.8676383719009175
GB	0.057222469354585595
GB	0.18537760967385833
GB	0.6704863374121596
GB	0.133484016165545
GB	0.05651702222374278
GB	0.0631388312619339
GB	0.15798344025233393
GB	0.12125668517560434
GB	0.4497639150028136
GB	0.05536889205935124
GB	0.28629132844618616
GB	0.15914486312120923
GB	0.19869963634855706
GB	0.09666639102897642
GB	0.05527618227332492
GB	0.21993590324384946
GB	0.22256342994463615
GB	0.05508568021924555
GB	0.4894359319392476
