Classifier	p
GB	0.04984928264449276
GB	0.06328805560747355
GB	0.8120536020226428
GB	0.05297678600178472
GB	0.05238558499996391
GB	0.669024444249945
GB	0.09969498754608398
GB	0.15689436711669766
GB	0.7024651855458308
GB	0.11319364337204463
GB	0.516422926803147
GB	0.07395525258500528
GB	0.0969363467527503
GB	0.9251095929499012
GB	0.30583040040221326
GB	0.05387665923727373
GB	0.3634740915510163
GB	0.10439013220524804
GB	0.06023877503196622
GB	0.17023123724761077
GB	0.3095460798512459
GB	0.706448511161467
GB	0.6343546866225369
GB	0.05062420621484155
GB	0.05495999940369329
GB	0.7342896817974577
GB	0.05485164571288892
GB	0.1394396067726993
GB	0.30372411254925535
GB	0.4260746310924015
GB	0.06650989861007897
GB	0.08229848906057287
