#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
DNMT1	SUV420H1	9606.ENSP00000352516	9606.ENSP00000305899	0	0	0	0	0.063	0	0	0.482	0.493
DNMT1	SUZ12	9606.ENSP00000352516	9606.ENSP00000316578	0	0	0	0	0.079	0.360	0.600	0.670	0.911
DNMT1	PRMT5	9606.ENSP00000352516	9606.ENSP00000319169	0	0	0	0	0.091	0.209	0	0.535	0.636
DNMT1	EZH2	9606.ENSP00000352516	9606.ENSP00000320147	0	0	0	0	0.179	0.848	0.600	0.990	0.999
DNMT1	PRMT3	9606.ENSP00000352516	9606.ENSP00000331879	0.045	0	0	0	0.099	0	0	0.360	0.402
DNMT1	SUV39H1	9606.ENSP00000352516	9606.ENSP00000337976	0	0	0	0	0.088	0.517	0	0.984	0.992
DNMT1	SUV39H2	9606.ENSP00000352516	9606.ENSP00000346997	0	0	0	0	0.082	0.099	0	0.536	0.583
DNMT1	WDR5	9606.ENSP00000352516	9606.ENSP00000351446	0	0	0	0	0.113	0	0	0.473	0.513
DNMT1	TRDMT1	9606.ENSP00000352516	9606.ENSP00000367030	0	0	0	0.574	0	0	0	0.888	0.402
DNMT1	PRMT6	9606.ENSP00000352516	9606.ENSP00000359095	0.045	0	0	0	0.064	0	0	0.423	0.439
DNMT1	NSD1	9606.ENSP00000352516	9606.ENSP00000395929	0	0	0	0	0.064	0.099	0	0.432	0.479
DNMT1	MTR	9606.ENSP00000352516	9606.ENSP00000355536	0	0	0	0	0.062	0	0	0.470	0.481
DNMT1	METTL4	9606.ENSP00000352516	9606.ENSP00000458290	0	0	0	0	0.049	0	0	0.495	0.499
DNMT1	SETD2	9606.ENSP00000352516	9606.ENSP00000386759	0	0	0	0	0.064	0.099	0	0.461	0.506
DNMT1	PRMT1	9606.ENSP00000352516	9606.ENSP00000406162	0.045	0	0	0	0.109	0	0	0.476	0.516
DNMT1	KMT2B	9606.ENSP00000352516	9606.ENSP00000398837	0	0	0	0	0.064	0.099	0	0.492	0.534
DNMT1	EHMT1	9606.ENSP00000352516	9606.ENSP00000417980	0	0	0	0	0.075	0.099	0	0.535	0.579
DPH5	FBL	9606.ENSP00000359127	9606.ENSP00000221801	0	0	0	0	0.492	0	0	0	0.492
DPH5	WDR3	9606.ENSP00000359127	9606.ENSP00000308179	0	0	0	0	0.656	0	0	0	0.656
DPH5	RRP1B	9606.ENSP00000359127	9606.ENSP00000339145	0	0	0	0	0.447	0	0	0	0.447
DPH5	UPF2	9606.ENSP00000359127	9606.ENSP00000348708	0	0	0	0	0.062	0	0	0.406	0.420
DPH5	EMG1	9606.ENSP00000359127	9606.ENSP00000470560	0	0	0	0	0.400	0	0	0.128	0.454
DPH5	FBLL1	9606.ENSP00000359127	9606.ENSP00000473383	0	0	0	0	0.460	0	0	0	0.460
DPH5	TRMT2B	9606.ENSP00000359127	9606.ENSP00000362027	0	0	0	0	0.091	0	0	0.443	0.472
DPH5	WDR36	9606.ENSP00000359127	9606.ENSP00000423067	0	0	0	0	0.474	0	0	0	0.474
DPH5	RPF1	9606.ENSP00000359127	9606.ENSP00000359688	0	0	0	0	0.525	0	0	0	0.525
DPH5	NOP56	9606.ENSP00000359127	9606.ENSP00000370589	0	0	0	0	0.800	0	0	0	0.800
EED	SETD1A	9606.ENSP00000263360	9606.ENSP00000262519	0	0	0	0	0.062	0.259	0	0.442	0.578
EED	SETD1B	9606.ENSP00000263360	9606.ENSP00000442924	0	0	0	0	0.062	0.259	0	0.356	0.513
EED	PRMT5	9606.ENSP00000263360	9606.ENSP00000319169	0	0	0	0	0.089	0.182	0	0.403	0.516
EED	SETD2	9606.ENSP00000263360	9606.ENSP00000386759	0	0	0	0	0.045	0.259	0	0.382	0.524
EED	SETDB1	9606.ENSP00000263360	9606.ENSP00000271640	0	0	0	0	0.073	0.259	0	0.488	0.618
EED	KMT2B	9606.ENSP00000263360	9606.ENSP00000398837	0	0	0	0	0.065	0.259	0	0.518	0.637
EED	SUV39H2	9606.ENSP00000263360	9606.ENSP00000346997	0	0	0	0	0.063	0.259	0	0.531	0.645
EED	NSD1	9606.ENSP00000263360	9606.ENSP00000395929	0	0	0	0	0.091	0.259	0	0.535	0.659
EED	EHMT1	9606.ENSP00000263360	9606.ENSP00000417980	0	0	0	0	0.082	0.279	0	0.541	0.670
EED	SUV39H1	9606.ENSP00000263360	9606.ENSP00000337976	0	0	0	0	0.063	0.259	0	0.591	0.691
EED	POLR2B	9606.ENSP00000263360	9606.ENSP00000370625	0	0	0	0	0.101	0.182	0.900	0.054	0.921
EED	WDR5	9606.ENSP00000263360	9606.ENSP00000351446	0	0	0	0.575	0.092	0	0.900	0.469	0.923
EED	RBBP5	9606.ENSP00000263360	9606.ENSP00000264515	0	0	0	0	0.096	0	0.900	0.338	0.934
EED	KMT2D	9606.ENSP00000263360	9606.ENSP00000301067	0	0	0	0	0	0.259	0.900	0.382	0.950
EED	SUZ12	9606.ENSP00000263360	9606.ENSP00000316578	0	0	0	0	0.105	0.996	0.900	0.994	0.999
EED	EZH2	9606.ENSP00000263360	9606.ENSP00000320147	0	0	0	0	0.093	0.998	0.900	0.994	0.999
EHMT1	PRDM4	9606.ENSP00000417980	9606.ENSP00000228437	0	0	0	0	0.052	0.106	0	0.399	0.446
EHMT1	SETD1A	9606.ENSP00000417980	9606.ENSP00000262519	0	0	0	0.541	0.221	0	0	0.578	0.422
EHMT1	RBBP5	9606.ENSP00000417980	9606.ENSP00000264515	0	0	0	0	0.174	0.259	0	0.314	0.544
EHMT1	SETDB1	9606.ENSP00000417980	9606.ENSP00000271640	0	0	0	0.548	0.134	0.347	0	0.812	0.625
EHMT1	SMYD4	9606.ENSP00000417980	9606.ENSP00000304360	0	0	0	0	0	0	0	0.532	0.532
EHMT1	SUV420H1	9606.ENSP00000417980	9606.ENSP00000305899	0	0	0	0	0.064	0	0	0.642	0.650
EHMT1	SUZ12	9606.ENSP00000417980	9606.ENSP00000316578	0	0	0	0	0.085	0.249	0	0.430	0.574
EHMT1	PRMT5	9606.ENSP00000417980	9606.ENSP00000319169	0	0	0	0	0.063	0.061	0	0.554	0.573
EHMT1	PRMT3	9606.ENSP00000417980	9606.ENSP00000331879	0	0	0	0	0.060	0.057	0	0.512	0.529
EHMT1	SUV39H1	9606.ENSP00000417980	9606.ENSP00000337976	0	0	0	0.717	0.049	0.270	0	0.747	0.426
EHMT1	SUV39H2	9606.ENSP00000417980	9606.ENSP00000346997	0	0	0	0.711	0.049	0.290	0	0.768	0.450
EHMT1	WDR5	9606.ENSP00000417980	9606.ENSP00000351446	0	0	0	0	0.123	0.182	0	0.473	0.589
EHMT1	PRMT6	9606.ENSP00000417980	9606.ENSP00000359095	0	0	0	0	0.072	0.057	0	0.401	0.430
EHMT1	SMYD5	9606.ENSP00000417980	9606.ENSP00000374152	0	0	0	0	0.042	0	0	0.415	0.416
EHMT1	SETD4	9606.ENSP00000417980	9606.ENSP00000382163	0	0	0	0	0	0	0	0.405	0.405
EHMT1	SETD2	9606.ENSP00000417980	9606.ENSP00000386759	0	0	0	0.547	0.067	0.227	0	0.722	0.490
EHMT1	NSD1	9606.ENSP00000417980	9606.ENSP00000395929	0	0	0	0.544	0.178	0	0	0.653	0.417
EHMT1	PRMT1	9606.ENSP00000417980	9606.ENSP00000406162	0	0	0	0	0.059	0.057	0	0.412	0.432
EMG1	TRMT6	9606.ENSP00000470560	9606.ENSP00000203001	0	0	0	0	0.656	0	0	0.053	0.660
EMG1	SNRPD3	9606.ENSP00000470560	9606.ENSP00000215829	0	0	0	0	0.344	0	0	0.152	0.420
EMG1	EXOSC5	9606.ENSP00000470560	9606.ENSP00000221233	0	0	0	0	0.456	0.559	0.900	0.050	0.974
EMG1	FBL	9606.ENSP00000470560	9606.ENSP00000221801	0	0	0	0	0.845	0.924	0.600	0.742	0.998
EMG1	UTP18	9606.ENSP00000470560	9606.ENSP00000225298	0	0	0	0	0.875	0.936	0.600	0.699	0.998
EMG1	KRR1	9606.ENSP00000470560	9606.ENSP00000229214	0.046	0	0	0	0.654	0.933	0.800	0.620	0.998
EMG1	SKIV2L2	9606.ENSP00000470560	9606.ENSP00000230640	0	0	0	0	0.254	0.567	0.900	0.060	0.965
EMG1	RRP9	9606.ENSP00000470560	9606.ENSP00000232888	0	0	0	0	0.848	0.821	0.600	0.665	0.995
EMG1	FTSJ2	9606.ENSP00000470560	9606.ENSP00000242257	0	0	0	0	0.365	0	0	0.152	0.438
EMG1	MPHOSPH10	9606.ENSP00000470560	9606.ENSP00000244230	0	0	0	0	0.288	0.869	0.600	0.497	0.978
EMG1	NOL11	9606.ENSP00000470560	9606.ENSP00000253247	0	0	0	0	0.341	0	0.800	0.221	0.888
EMG1	RRP8	9606.ENSP00000470560	9606.ENSP00000254605	0	0	0	0	0.345	0.139	0	0.775	0.862
EMG1	UTP3	9606.ENSP00000470560	9606.ENSP00000254803	0	0	0	0	0.359	0.815	0.800	0.332	0.982
EMG1	FDXACB1	9606.ENSP00000470560	9606.ENSP00000260257	0	0	0	0	0.183	0	0	0.440	0.522
EMG1	TRMT5	9606.ENSP00000470560	9606.ENSP00000261249	0	0	0	0	0.249	0	0	0.455	0.573
EMG1	UTP20	9606.ENSP00000470560	9606.ENSP00000261637	0	0	0	0	0.094	0.815	0.800	0.735	0.989
EMG1	UTP6	9606.ENSP00000470560	9606.ENSP00000261708	0	0	0	0	0.840	0.932	0.600	0.707	0.998
EMG1	TRMT10A	9606.ENSP00000470560	9606.ENSP00000273962	0	0	0	0	0.147	0	0	0.690	0.724
EMG1	WDR3	9606.ENSP00000470560	9606.ENSP00000308179	0	0	0	0	0.824	0.815	0.600	0.550	0.993
EMG1	UTP23	9606.ENSP00000470560	9606.ENSP00000308332	0	0	0	0	0.808	0.531	0.540	0.613	0.981
EMG1	NSUN5	9606.ENSP00000470560	9606.ENSP00000309126	0	0	0	0	0.200	0	0	0.415	0.512
EMG1	METTL1	9606.ENSP00000470560	9606.ENSP00000314441	0	0	0	0	0.467	0	0	0.152	0.529
EMG1	FTSJ1	9606.ENSP00000470560	9606.ENSP00000326948	0	0	0	0	0.638	0	0	0.294	0.733
EMG1	TRMT12	9606.ENSP00000470560	9606.ENSP00000329858	0	0	0	0	0.166	0	0	0.311	0.401
EMG1	PRMT3	9606.ENSP00000470560	9606.ENSP00000331879	0	0	0	0	0.447	0.062	0	0.156	0.524
EMG1	TRMT11	9606.ENSP00000470560	9606.ENSP00000333934	0	0	0	0	0.538	0	0	0	0.538
EMG1	RRP1B	9606.ENSP00000470560	9606.ENSP00000339145	0	0	0	0	0.399	0	0	0.276	0.546
EMG1	TFB2M	9606.ENSP00000470560	9606.ENSP00000355471	0	0	0	0	0.653	0.402	0	0	0.783
EMG1	HEATR1	9606.ENSP00000470560	9606.ENSP00000355541	0	0	0	0	0.613	0.928	0.600	0.699	0.996
EMG1	TFB1M	9606.ENSP00000470560	9606.ENSP00000356134	0	0	0	0	0.459	0.316	0	0	0.614
EMG1	TRMT1L	9606.ENSP00000470560	9606.ENSP00000356476	0	0	0	0	0.406	0	0	0	0.406
EMG1	PRMT6	9606.ENSP00000470560	9606.ENSP00000359095	0	0	0	0	0.438	0.062	0	0.112	0.491
EMG1	RPF1	9606.ENSP00000470560	9606.ENSP00000359688	0	0	0	0	0.828	0.531	0	0.145	0.925
EMG1	EXOSC2	9606.ENSP00000470560	9606.ENSP00000361433	0	0	0	0	0.818	0.651	0	0	0.934
EMG1	NSUN6	9606.ENSP00000470560	9606.ENSP00000366519	0	0	0	0	0.632	0	0	0.308	0.734
EMG1	EXOSC9	9606.ENSP00000470560	9606.ENSP00000368984	0	0	0	0	0.271	0.559	0	0.088	0.681
EMG1	NOP56	9606.ENSP00000470560	9606.ENSP00000370589	0	0	0	0	0.836	0.815	0.600	0.745	0.996
EMG1	POLR2B	9606.ENSP00000470560	9606.ENSP00000370625	0	0	0	0	0.174	0	0	0.324	0.417
EMG1	NOP2	9606.ENSP00000470560	9606.ENSP00000371858	0	0	0	0	0.786	0.056	0	0.619	0.916
EMG1	EXOSC8	9606.ENSP00000470560	9606.ENSP00000374354	0	0	0	0	0.213	0.551	0	0.231	0.704
EMG1	TRMT44	9606.ENSP00000470560	9606.ENSP00000374387	0	0	0	0	0.063	0	0	0.571	0.581
EMG1	TRMT61A	9606.ENSP00000470560	9606.ENSP00000374399	0	0	0	0	0.269	0.056	0	0.314	0.486
EMG1	WDR4	9606.ENSP00000470560	9606.ENSP00000381266	0	0	0	0	0.250	0	0	0.347	0.490
EMG1	FTSJ3	9606.ENSP00000470560	9606.ENSP00000396673	0	0	0	0	0.750	0	0.900	0.621	0.989
EMG1	WBSCR22	9606.ENSP00000470560	9606.ENSP00000401191	0	0	0	0	0.489	0.115	0	0.846	0.924
EMG1	PRMT1	9606.ENSP00000470560	9606.ENSP00000406162	0	0	0	0	0.455	0.062	0	0.112	0.507
EMG1	WDR36	9606.ENSP00000470560	9606.ENSP00000423067	0	0	0	0	0.823	0.937	0.600	0.678	0.998
EMG1	TRMT112	9606.ENSP00000470560	9606.ENSP00000438349	0	0	0	0	0.558	0	0	0.478	0.759
EMG1	MRM1	9606.ENSP00000470560	9606.ENSP00000481559	0	0	0	0	0.096	0	0	0.493	0.522
EMG1	FBLL1	9606.ENSP00000470560	9606.ENSP00000473383	0	0	0	0	0.758	0.772	0.540	0.472	0.984
EXOSC2	SNRPD3	9606.ENSP00000361433	9606.ENSP00000215829	0	0	0	0	0.433	0	0	0.281	0.575
EXOSC2	EXOSC5	9606.ENSP00000361433	9606.ENSP00000221233	0.135	0	0	0	0.876	0.998	0.900	0.898	0.999
EXOSC2	FBL	9606.ENSP00000361433	9606.ENSP00000221801	0	0	0	0	0.606	0.559	0	0.141	0.837
EXOSC2	UTP18	9606.ENSP00000361433	9606.ENSP00000225298	0	0	0	0	0.805	0.593	0	0.063	0.919
EXOSC2	SKIV2L2	9606.ENSP00000361433	9606.ENSP00000230640	0	0	0	0	0.452	0.995	0.600	0.811	0.999
EXOSC2	RRP9	9606.ENSP00000361433	9606.ENSP00000232888	0	0	0	0	0.726	0.593	0	0	0.884
EXOSC2	MPHOSPH10	9606.ENSP00000361433	9606.ENSP00000244230	0	0	0	0	0.316	0.593	0	0	0.709
EXOSC2	UTP3	9606.ENSP00000361433	9606.ENSP00000254803	0	0	0	0	0.378	0.559	0	0.050	0.716
EXOSC2	UTP20	9606.ENSP00000361433	9606.ENSP00000261637	0	0	0	0	0.123	0.559	0	0	0.596
EXOSC2	UTP6	9606.ENSP00000361433	9606.ENSP00000261708	0	0	0	0	0.841	0.610	0	0	0.935
EXOSC2	METTL2B	9606.ENSP00000361433	9606.ENSP00000262432	0	0	0	0	0.506	0	0	0	0.506
EXOSC2	WDR3	9606.ENSP00000361433	9606.ENSP00000308179	0	0	0	0	0.835	0.580	0	0	0.928
EXOSC2	METTL2A	9606.ENSP00000361433	9606.ENSP00000309610	0	0	0	0	0.511	0	0	0	0.511
EXOSC2	METTL1	9606.ENSP00000361433	9606.ENSP00000314441	0	0	0	0	0.528	0	0	0.072	0.543
EXOSC2	TRMT11	9606.ENSP00000361433	9606.ENSP00000333934	0	0	0	0	0.507	0	0	0	0.507
EXOSC2	TFB2M	9606.ENSP00000361433	9606.ENSP00000355471	0.111	0	0	0	0.513	0	0	0	0.549
EXOSC2	HEATR1	9606.ENSP00000361433	9606.ENSP00000355541	0	0	0	0	0.561	0.592	0	0	0.813
EXOSC2	RPF1	9606.ENSP00000361433	9606.ENSP00000359688	0.167	0	0	0	0.651	0.237	0	0	0.758
EXOSC2	FTSJ3	9606.ENSP00000361433	9606.ENSP00000396673	0	0	0	0	0.389	0	0	0.082	0.416
EXOSC2	SSB	9606.ENSP00000361433	9606.ENSP00000386636	0	0	0	0	0.442	0	0	0.054	0.449
EXOSC2	WDR4	9606.ENSP00000361433	9606.ENSP00000381266	0	0	0	0	0.458	0	0	0	0.458
EXOSC2	FBLL1	9606.ENSP00000361433	9606.ENSP00000473383	0	0	0	0	0.541	0.384	0	0.088	0.719
EXOSC2	NOP56	9606.ENSP00000361433	9606.ENSP00000370589	0	0	0	0	0.314	0.605	0	0.202	0.765
EXOSC2	WDR36	9606.ENSP00000361433	9606.ENSP00000423067	0	0	0	0	0.736	0.593	0	0	0.888
EXOSC2	EXOSC9	9606.ENSP00000361433	9606.ENSP00000368984	0.135	0	0	0	0.791	0.998	0.900	0.928	0.999
EXOSC2	EXOSC8	9606.ENSP00000361433	9606.ENSP00000374354	0.135	0	0	0	0.530	0.998	0.900	0.897	0.999
EXOSC5	SNRPD3	9606.ENSP00000221233	9606.ENSP00000215829	0	0	0	0	0.562	0.127	0	0.077	0.616
EXOSC5	WBSCR22	9606.ENSP00000221233	9606.ENSP00000401191	0	0	0	0	0.440	0	0	0	0.440
EXOSC5	NOP2	9606.ENSP00000221233	9606.ENSP00000371858	0	0	0	0	0.174	0	0	0.361	0.449
EXOSC5	RRP8	9606.ENSP00000221233	9606.ENSP00000254605	0	0	0	0	0.236	0.075	0	0.399	0.538
EXOSC5	RPP30	9606.ENSP00000221233	9606.ENSP00000389182	0.185	0	0	0	0.087	0	0	0.457	0.561
EXOSC5	RPF1	9606.ENSP00000221233	9606.ENSP00000359688	0.135	0	0	0	0.496	0.212	0	0	0.626
EXOSC5	UTP23	9606.ENSP00000221233	9606.ENSP00000308332	0	0	0	0	0.234	0.218	0	0.444	0.638
EXOSC5	FBLL1	9606.ENSP00000221233	9606.ENSP00000473383	0	0	0	0	0.521	0.384	0	0.058	0.697
EXOSC5	KRR1	9606.ENSP00000221233	9606.ENSP00000229214	0	0	0	0	0.146	0.257	0.900	0	0.931
EXOSC5	NOL11	9606.ENSP00000221233	9606.ENSP00000253247	0	0	0	0	0.355	0	0.900	0	0.932
EXOSC5	UTP20	9606.ENSP00000221233	9606.ENSP00000261637	0	0	0	0	0.092	0.559	0.900	0	0.956
EXOSC5	MPHOSPH10	9606.ENSP00000221233	9606.ENSP00000244230	0	0	0	0	0.195	0.559	0.900	0	0.961
EXOSC5	UTP3	9606.ENSP00000221233	9606.ENSP00000254803	0	0	0	0	0.277	0.559	0.900	0.130	0.968
EXOSC5	HEATR1	9606.ENSP00000221233	9606.ENSP00000355541	0	0	0	0	0.326	0.592	0.900	0	0.970
EXOSC5	NOP56	9606.ENSP00000221233	9606.ENSP00000370589	0	0	0	0	0.336	0.559	0.900	0.159	0.972
EXOSC5	RRP9	9606.ENSP00000221233	9606.ENSP00000232888	0	0	0	0	0.430	0.559	0.900	0.054	0.973
EXOSC5	WDR3	9606.ENSP00000221233	9606.ENSP00000308179	0	0	0	0	0.303	0.599	0.900	0.342	0.979
EXOSC5	WDR36	9606.ENSP00000221233	9606.ENSP00000423067	0	0	0	0	0.654	0.559	0.900	0	0.983
EXOSC5	UTP6	9606.ENSP00000221233	9606.ENSP00000261708	0	0	0	0	0.662	0.559	0.900	0	0.983
EXOSC5	UTP18	9606.ENSP00000221233	9606.ENSP00000225298	0	0	0	0	0.649	0.559	0.900	0	0.983
EXOSC5	FBL	9606.ENSP00000221233	9606.ENSP00000221801	0	0	0	0	0.623	0.559	0.900	0.255	0.985
EXOSC5	EXOSC8	9606.ENSP00000221233	9606.ENSP00000374354	0.111	0	0.206	0	0.303	0.998	0.900	0.993	0.999
EXOSC5	EXOSC9	9606.ENSP00000221233	9606.ENSP00000368984	0.111	0	0	0	0.289	0.998	0.900	0.994	0.999
EXOSC5	SKIV2L2	9606.ENSP00000221233	9606.ENSP00000230640	0	0	0	0	0.154	0.998	0.600	0.877	0.999
EXOSC8	FBL	9606.ENSP00000374354	9606.ENSP00000221801	0	0	0	0	0.216	0.384	0	0.254	0.608
EXOSC8	UTP18	9606.ENSP00000374354	9606.ENSP00000225298	0	0	0	0	0.337	0.551	0	0	0.689
EXOSC8	SKIV2L2	9606.ENSP00000374354	9606.ENSP00000230640	0	0	0	0	0.268	0.998	0.600	0.856	0.999
EXOSC8	RRP9	9606.ENSP00000374354	9606.ENSP00000232888	0	0	0	0	0.218	0.551	0	0.053	0.638
EXOSC8	MPHOSPH10	9606.ENSP00000374354	9606.ENSP00000244230	0	0	0	0	0.218	0.551	0	0	0.634
EXOSC8	NOL11	9606.ENSP00000374354	9606.ENSP00000253247	0	0	0	0	0.402	0	0	0	0.402
EXOSC8	UTP3	9606.ENSP00000374354	9606.ENSP00000254803	0	0	0	0	0.194	0.551	0	0.075	0.636
EXOSC8	UTP20	9606.ENSP00000374354	9606.ENSP00000261637	0	0	0	0	0.089	0.551	0	0	0.573
EXOSC8	UTP6	9606.ENSP00000374354	9606.ENSP00000261708	0	0	0	0	0.404	0.551	0	0.057	0.725
EXOSC8	WDR3	9606.ENSP00000374354	9606.ENSP00000308179	0	0	0	0	0.275	0.551	0	0.099	0.681
EXOSC8	UTP23	9606.ENSP00000374354	9606.ENSP00000308332	0	0	0	0	0.112	0.212	0	0.264	0.440
EXOSC8	UPF2	9606.ENSP00000374354	9606.ENSP00000348708	0	0	0	0	0.099	0.435	0	0.205	0.560
EXOSC8	HEATR1	9606.ENSP00000374354	9606.ENSP00000355541	0	0	0	0	0.158	0.584	0	0	0.635
EXOSC8	RPF1	9606.ENSP00000374354	9606.ENSP00000359688	0.135	0	0	0	0.303	0.212	0	0	0.483
EXOSC8	EXOSC9	9606.ENSP00000374354	9606.ENSP00000368984	0	0	0.213	0.762	0.276	0.998	0.900	0.994	0.999
EXOSC8	NOP56	9606.ENSP00000374354	9606.ENSP00000370589	0	0	0	0	0.207	0.551	0	0.423	0.776
EXOSC8	POLR2B	9606.ENSP00000374354	9606.ENSP00000370625	0	0	0	0	0.141	0.057	0	0.352	0.429
EXOSC8	FBLL1	9606.ENSP00000374354	9606.ENSP00000473383	0	0	0	0	0.130	0.384	0	0.068	0.457
EXOSC8	WDR36	9606.ENSP00000374354	9606.ENSP00000423067	0	0	0	0	0.196	0.551	0	0.059	0.631
EXOSC9	FBL	9606.ENSP00000368984	9606.ENSP00000221801	0	0	0	0	0.199	0.559	0	0.369	0.758
EXOSC9	UTP18	9606.ENSP00000368984	9606.ENSP00000225298	0	0	0	0	0.369	0.559	0	0	0.710
EXOSC9	SKIV2L2	9606.ENSP00000368984	9606.ENSP00000230640	0	0	0	0	0.246	0.995	0.600	0.874	0.999
EXOSC9	RRP9	9606.ENSP00000368984	9606.ENSP00000232888	0	0	0	0	0.218	0.559	0	0.052	0.644
EXOSC9	MPHOSPH10	9606.ENSP00000368984	9606.ENSP00000244230	0	0	0	0	0.428	0.559	0	0	0.737
EXOSC9	UTP3	9606.ENSP00000368984	9606.ENSP00000254803	0	0	0	0	0.335	0.559	0	0.150	0.729
EXOSC9	UTP20	9606.ENSP00000368984	9606.ENSP00000261637	0	0	0	0	0.134	0.789	0	0	0.809
EXOSC9	UTP6	9606.ENSP00000368984	9606.ENSP00000261708	0	0	0	0	0.827	0.559	0	0	0.920
EXOSC9	TRMT61B	9606.ENSP00000368984	9606.ENSP00000302801	0	0	0	0	0.557	0.056	0	0.171	0.623
EXOSC9	WDR3	9606.ENSP00000368984	9606.ENSP00000308179	0	0	0	0	0.823	0.559	0	0	0.918
EXOSC9	UTP23	9606.ENSP00000368984	9606.ENSP00000308332	0	0	0	0	0.213	0.212	0	0.124	0.409
EXOSC9	HEATR1	9606.ENSP00000368984	9606.ENSP00000355541	0	0	0	0	0.184	0.789	0	0	0.820
EXOSC9	RPF1	9606.ENSP00000368984	9606.ENSP00000359688	0.135	0	0	0	0.291	0.212	0	0	0.475
EXOSC9	WDR4	9606.ENSP00000368984	9606.ENSP00000381266	0	0	0	0	0.496	0	0	0	0.496
EXOSC9	FBLL1	9606.ENSP00000368984	9606.ENSP00000473383	0	0	0	0	0.166	0.384	0	0.114	0.505
EXOSC9	WDR36	9606.ENSP00000368984	9606.ENSP00000423067	0	0	0	0	0.256	0.559	0	0	0.658
EXOSC9	NOP56	9606.ENSP00000368984	9606.ENSP00000370589	0	0	0	0	0.257	0.599	0	0.128	0.718
EXOSC9	TRMT61A	9606.ENSP00000368984	9606.ENSP00000374399	0	0	0	0	0.575	0.056	0	0.392	0.735
EZH2	RBBP5	9606.ENSP00000320147	9606.ENSP00000264515	0	0	0	0	0.065	0.259	0.900	0.688	0.975
EZH2	SETDB1	9606.ENSP00000320147	9606.ENSP00000271640	0	0	0	0	0.066	0	0	0.833	0.837
EZH2	KMT2D	9606.ENSP00000320147	9606.ENSP00000301067	0	0	0	0.561	0.054	0.042	0.900	0.700	0.931
EZH2	SUV420H1	9606.ENSP00000320147	9606.ENSP00000305899	0	0	0	0	0.062	0	0	0.636	0.644
EZH2	SUZ12	9606.ENSP00000320147	9606.ENSP00000316578	0	0	0	0	0.114	0.998	0.900	0.994	0.999
EZH2	PRMT5	9606.ENSP00000320147	9606.ENSP00000319169	0	0	0	0	0.097	0.082	0	0.637	0.674
EZH2	TRDMT1	9606.ENSP00000320147	9606.ENSP00000367030	0	0	0	0	0.064	0.099	0	0.366	0.418
EZH2	NSD1	9606.ENSP00000320147	9606.ENSP00000395929	0	0	0	0.563	0.108	0.212	0	0.712	0.491
EZH2	PRMT1	9606.ENSP00000320147	9606.ENSP00000406162	0	0	0	0	0.062	0.057	0	0.477	0.497
EZH2	POLR2B	9606.ENSP00000320147	9606.ENSP00000370625	0	0	0	0	0.064	0.182	0.900	0.098	0.921
EZH2	WDR5	9606.ENSP00000320147	9606.ENSP00000351446	0	0	0	0	0.092	0.182	0.900	0.696	0.974
FAM103A1	FMR1	9606.ENSP00000307181	9606.ENSP00000359506	0	0	0	0	0.053	0	0.720	0	0.723
FAM103A1	RNGTT	9606.ENSP00000307181	9606.ENSP00000358497	0	0	0	0	0.062	0	0	0.807	0.811
FAM103A1	RNMT	9606.ENSP00000307181	9606.ENSP00000372804	0	0	0	0	0.063	0.888	0.900	0.898	0.998
FAM86A	UTP18	9606.ENSP00000398502	9606.ENSP00000225298	0	0	0	0	0.145	0.353	0	0	0.423
FAM86A	METTL18	9606.ENSP00000398502	9606.ENSP00000307975	0	0	0	0	0.066	0	0	0.788	0.794
FAM86A	METTL20	9606.ENSP00000398502	9606.ENSP00000350353	0	0	0	0	0.065	0	0	0.803	0.808
FAM86A	METTL13	9606.ENSP00000398502	9606.ENSP00000354920	0	0	0	0	0.064	0	0	0.583	0.593
FAM86A	HEATR1	9606.ENSP00000398502	9606.ENSP00000355541	0	0	0	0	0.138	0.353	0	0	0.418
FAM86A	N6AMT2	9606.ENSP00000398502	9606.ENSP00000372206	0	0	0	0	0.064	0	0	0.761	0.767
FAM86A	VCPKMT	9606.ENSP00000398502	9606.ENSP00000379201	0	0	0	0	0	0.071	0	0.802	0.808
FAM86A	HEMK1	9606.ENSP00000398502	9606.ENSP00000404843	0	0	0	0	0	0	0	0.444	0.444
FAM86A	METTL23	9606.ENSP00000398502	9606.ENSP00000482599	0	0	0	0	0	0.071	0	0.705	0.714
FAM86A	METTL21A	9606.ENSP00000398502	9606.ENSP00000415115	0	0	0	0	0	0.071	0	0.838	0.843
FAM86C1	UTP18	9606.ENSP00000352182	9606.ENSP00000225298	0	0	0	0	0.145	0.353	0	0	0.423
FAM86C1	METTL18	9606.ENSP00000352182	9606.ENSP00000307975	0	0	0	0	0.066	0	0	0.440	0.454
FAM86C1	METTL20	9606.ENSP00000352182	9606.ENSP00000350353	0	0	0	0	0.065	0	0	0.409	0.423
FAM86C1	METTL13	9606.ENSP00000352182	9606.ENSP00000354920	0	0	0	0	0.064	0	0	0.391	0.405
FAM86C1	HEATR1	9606.ENSP00000352182	9606.ENSP00000355541	0	0	0	0	0.138	0.353	0	0	0.418
